registration_date,nationality_e,gender_e,person_birth_year,vechile_type,manufacture_year,cylinders_num,cylinder_capacity,color,business_individual,fuel_type,transmission_manual_automatic,number_of_passenger_seating_capcity,number_of_doors,empty_weight,km_driven,next_service_date,service_frequency,customer_age,customer_id,vehicle_age,churn_risk,upgrade_probability,churn_risk_predicted,upgrade_probability_predicted
23/05/2015,Italy,MALE,1959,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,9.0,5.0,1850,200000,18/11/2025 12:00,low,66,6206ad8a-fea2-459a-bce2-bfd391ebeaf6,4,1,1,0.08,0.91
07/07/2018,Emirates,MALE,1956,Light Vehicle,2021,4,2000,White,Private,Benzene,No,5.0,4.0,2200,140000,03/01/2026 12:00,low,69,af05f1a3-d06e-4ad0-a37a-afe8e0d7a66b,4,1,0,0.38,0.3
12/03/2019,Pakistan,FEMALE,1972,Light Vehicle,2016,4,2500,Black,Private,Benzene,Yes,5.0,4.0,1400,120000,08/09/2025 12:00,medium,53,5da5c548-9ba3-4794-bd7c-1d4337a6b14b,9,0,1,0.37,0.9
15/05/2017,Emirates,FEMALE,1970,Light Vehicle,2021,4,2000,White,Private,Benzene,No,5.0,5.0,1800,160000,11/11/2025 12:00,high,55,5328bc3b-cae3-4934-b892-241175d94e27,4,0,1,0.33,0.7
06/06/2020,India,MALE,1971,Light Vehicle,2014,6,3000,Beige,Private,Benzene,No,7.0,4.0,2464,100000,04/12/2025 12:00,medium,54,44036eda-b83a-4b9f-865d-9412ca47dac5,11,0,1,0.41,0.97
23/10/2015,Egypt,MALE,1979,Light Vehicle,2009,8,4400,Silver,Private,Benzene,Yes,5.0,4.0,1700,200000,20/04/2026 12:00,medium,46,3e1f8984-161c-4851-a970-f7b44c12589d,16,0,1,0.09,1.0
28/07/2015,Emirates,FEMALE,1948,Light Vehicle,2011,8,5000,Gray,Private,Benzene,No,5.0,4.0,2150,200000,23/01/2026 12:00,low,77,833c0ef5-ed0b-4e17-a845-7e35bd7e140e,14,1,1,0.18,1.0
08/02/2020,Emirates,MALE,1998,Light Vehicle,2020,4,2000,Gray,Private,Benzene,Yes,5.0,4.0,1400,100000,07/08/2025 12:00,low,27,d2d798a9-e01e-4e31-a0e0-47517a0cfcb5,5,1,0,0.49,0.1
05/07/2018,Pakistan,FEMALE,1972,Light Vehicle,2016,4,2500,Black,Private,Benzene,Yes,5.0,4.0,1400,140000,01/01/2026 12:00,medium,53,a8e33e6d-870c-4247-b80c-6572402f5ed9,9,0,1,0.27,0.97
14/11/2019,China,MALE,1988,Light Vehicle,2017,12,6000,Black,Private,Benzene,No,5.0,4.0,1950,120000,13/05/2026 12:00,high,37,7ac01a87-861d-4827-a3c7-7f890c6b44f9,8,0,1,0.52,0.94
18/01/2018,Emirates,MALE,1981,Light Vehicle,1990,6,3200,Lead,Private,Benzene,No,4.0,2.0,1300,140000,17/07/2025 12:00,medium,44,f0407643-8893-45e1-8a97-b7f5d1315ddd,35,0,1,0.32,1.0
14/10/2016,Egypt,MALE,1978,Light Vehicle,2010,8,5000,Black,Private,Benzene,No,4.0,2.0,1600,180000,12/04/2026 12:00,low,47,d5acc51e-307a-4177-bf6d-bb3f17e0398b,15,1,1,0.21,1.0
17/10/2020,South Africa,MALE,1965,Light Vehicle,2020,8,5000,Silver,Private,Benzene,No,5.0,2.0,2000,100000,16/04/2026 12:00,medium,60,de16c725-bc1f-4411-b44c-a7c6cae3b7ba,5,0,0,0.47,0.1
24/08/2020,Pakistan,MALE,1962,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,8.0,5.0,1630,100000,21/02/2026 12:00,medium,63,46ceb7d4-8f72-41c9-a636-bae353f9adaf,4,0,0,0.41,0.01
26/11/2019,Philippines,MALE,1982,Light Vehicle,2016,4,1600,White,Private,Benzene,Yes,5.0,4.0,1500,120000,25/05/2026 12:00,medium,43,3d39e234-7079-43cb-baad-e17fe279d2f6,9,0,1,0.3,0.91
06/12/2016,Emirates,MALE,1993,Light Vehicle,2006,6,4000,White,Private,Benzene,Yes,7.0,5.0,1850,180000,04/06/2026 12:00,low,32,bdf7dcff-3142-4809-bc94-1b42023a4321,19,1,1,0.12,1.0
22/02/2019,Sudan,MALE,1986,Light Vehicle,2018,6,4000,White,Private,Benzene,Yes,7.0,5.0,1895,120000,21/08/2025 12:00,high,39,94747c93-5471-4715-a5e8-c207222d59c7,7,0,0,0.38,0.69
28/07/2017,Iran,MALE,1977,Light Vehicle,2014,8,5600,Lead,Private,Benzene,No,8.0,4.0,2568,160000,24/01/2026 12:00,medium,48,58b22063-c906-49e9-832e-27f7dfecbec0,11,0,1,0.13,1.0
11/09/2015,India,MALE,1983,Light Vehicle,2015,4,2500,Silver,Private,Benzene,No,5.0,4.0,1400,200000,09/03/2026 12:00,high,42,64f3231b-224d-4662-890b-3349ac9b3662,10,0,1,0.13,1.0
16/06/2021,Iran,FEMALE,1959,Light Vehicle,2020,4,2000,White,Private,Benzene,No,5.0,5.0,1375,80000,14/12/2025 12:00,medium,66,c7cf4f9b-9c53-4b94-80f3-3f36dd7999ec,5,1,0,0.65,0.03
21/12/2015,United Kingdom,MALE,1976,Light Vehicle,2016,4,1600,White,Private,Benzene,No,5.0,5.0,1400,200000,18/06/2026 12:00,medium,49,da37f93c-3e7f-4a03-9f60-7df64f359d04,9,0,1,0.05,1.0
15/09/2021,United Kingdom,FEMALE,1967,Light Vehicle,2018,4,2000,White,Private,Benzene,No,5.0,4.0,1400,80000,15/03/2026 12:00,medium,58,ffa74780-e4fb-4543-affe-1af7c0755983,7,1,0,0.55,0.2
18/02/2018,Oman,MALE,1984,Light Vehicle,2016,4,2500,White,Private,Benzene,Yes,5.0,4.0,1475,140000,17/08/2025 12:00,medium,41,1fe55773-6f15-4bbc-9088-ca13729e9598,9,0,1,0.22,0.97
27/04/2016,Emirates,MALE,1989,Light Vehicle,2014,8,5700,Golden,Private,Benzene,No,8.0,4.0,2100,180000,24/10/2025 12:00,low,36,fc6b5077-ad13-40df-9f17-d1928683b9ff,11,1,1,0.12,1.0
07/11/2018,Emirates,MALE,1984,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,1528,140000,06/05/2026 12:00,low,41,9f42134b-ea13-482c-bfcc-7665bb01cd3b,4,1,0,0.31,0.25
13/02/2021,Iran,MALE,1986,Light Vehicle,2017,6,4000,Black,Private,Benzene,Yes,5.0,5.0,2100,80000,13/08/2025 12:00,medium,39,0825410a-3d38-4fcb-b097-db1be95831ca,8,1,1,0.54,0.34
20/02/2020,Jordan,MALE,1989,Light Vehicle,2013,6,3500,Lead,Private,Benzene,Yes,5.0,4.0,1600,100000,19/08/2025 12:00,low,36,500a00bf-6f43-4cd0-be24-7ead941bff8b,12,1,1,0.51,0.99
13/09/2020,Syria,MALE,1979,Light Vehicle,2007,8,4800,White,Private,Benzene,Yes,7.0,4.0,2000,100000,13/03/2026 12:00,medium,46,050f49a5-d706-46fb-a77f-830c23cf21b2,18,0,1,0.37,1.0
31/08/2019,India,MALE,1986,Light Vehicle,2014,4,2000,Silver,Private,Benzene,Yes,5.0,4.0,1350,120000,27/02/2026 12:00,high,39,0761cb8e-6c23-43e8-aaac-2f6dafc265e6,11,0,1,0.5,0.99
21/11/2019,Emirates,MALE,2001,Light Vehicle,2017,8,5300,Gray,Private,Benzene,Yes,8.0,4.0,2500,120000,20/05/2026 12:00,high,24,d3ceb9ca-07ad-4ef3-8608-e3291460bee0,8,0,1,0.38,0.87
17/12/2020,Palestine,MALE,1983,Motor Cycle,2020,2,2000,Black,Private,Benzene,No,2.0,0.0,1000,100000,16/06/2026 12:00,low,42,06aa13fc-9e65-48c8-b7d3-52f28a64ebe6,5,1,0,0.59,0.14
23/10/2016,India,MALE,1967,Light Vehicle,2007,6,3500,White,Private,Benzene,No,5.0,4.0,1900,180000,21/04/2026 12:00,medium,58,35f2a485-f537-4611-a7a7-4eb3545a8a14,18,0,1,0.14,1.0
18/06/2018,Iran,FEMALE,1959,Light Vehicle,2020,4,2000,White,Private,Benzene,No,5.0,5.0,1375,140000,15/12/2025 12:00,medium,66,02952c06-69c2-4826-bdc8-2719b472fe1c,5,0,0,0.32,0.53
05/08/2016,Pakistan,MALE,1990,Light Vehicle,2007,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1200,180000,01/02/2026 12:00,medium,35,d5223eab-d415-4405-aeb1-bd60b44f8180,18,0,1,0.09,1.0
09/12/2021,Iraq,FEMALE,1976,Light Vehicle,2020,4,2000,White,Private,Benzene,Yes,5.0,5.0,2200,80000,08/06/2026 12:00,medium,49,d50bac82-23e8-40a3-8c05-b696fd92f0b5,5,1,0,0.56,0.02
29/08/2021,India,MALE,1972,Light Vehicle,2015,4,2000,Black,Private,Benzene,No,5.0,4.0,1420,80000,26/02/2026 12:00,low,53,3a5940c3-124a-49ba-bc60-1721ae3a9cf8,10,1,1,0.68,0.84
20/04/2015,India,FEMALE,1969,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,1565,200000,16/10/2025 12:00,low,56,e548bcfc-f8fe-4d0a-8358-29a63c27cb3b,5,1,1,0.12,0.98
16/12/2019,Pakistan,MALE,1997,Light Vehicle,2009,4,1800,Silver,Private,Benzene,No,5.0,4.0,1350,120000,14/06/2026 12:00,low,28,ceaa5100-efb3-4aae-bfbc-756f650d3c9b,16,1,1,0.33,1.0
08/07/2021,Tunisia,MALE,1992,Light Vehicle,2008,6,3000,Gray,Private,Benzene,Yes,5.0,4.0,1550,80000,05/01/2026 12:00,high,33,f24f9f08-02a6-49ae-8db1-dad6e1cb6651,17,1,1,0.64,1.0
14/04/2016,India,MALE,1962,Light Vehicle,2004,4,2000,White,Private,Benzene,No,5.0,4.0,1600,180000,11/10/2025 12:00,high,63,0eb5e197-b057-4904-b391-3543c50cdf7a,21,0,1,0.25,1.0
25/12/2018,Emirates,MALE,1970,Trailer,2014,4,2000,Silver,Private,Not Exist,No,,,300,140000,23/06/2026 12:00,low,55,92bf3b93-2cc8-4362-8955-fc560f1e880c,11,1,1,0.59,1.0
11/06/2021,Iran,MALE,1986,Light Vehicle,2017,6,4000,Black,Private,Benzene,Yes,5.0,5.0,2100,80000,09/12/2025 12:00,medium,39,6eb8d1a4-f0a0-436d-8638-2ea54fb12090,8,1,1,0.54,0.34
05/04/2015,India,MALE,1979,Light Vehicle,2021,4,2000,Silver,Private,Benzene,No,5.0,4.0,1290,200000,01/10/2025 12:00,medium,46,95c4de5c-58a5-4b7d-b6b2-c62eff968be5,4,0,1,0.07,0.94
01/12/2019,Emirates,MALE,1981,Trailer,2006,4,2000,Silver,Private,Not Exist,No,,,200,120000,30/05/2026 12:00,high,44,5c26ccf3-d906-4d53-884f-8dd34694d829,19,0,1,0.74,1.0
01/02/2017,Palestine,MALE,1983,Motor Cycle,2020,2,2000,Black,Private,Benzene,No,2.0,0.0,1000,160000,31/07/2025 12:00,low,42,7818797c-451e-44f6-a73d-d0c2802bb026,5,1,1,0.26,0.84
06/07/2021,Egypt,MALE,1985,Light Vehicle,2015,6,3000,Blue,Private,Benzene,Yes,5.0,4.0,1600,80000,03/01/2026 12:00,high,40,d46951b7-d24d-4d5a-b3d9-0d6e8ac599f4,10,1,1,0.74,0.8
08/11/2021,Lebanon,FEMALE,1981,Light Vehicle,2020,8,5600,Gray,Private,Benzene,No,8.0,4.0,2300,80000,08/05/2026 12:00,high,44,3b745491-0a70-41c5-8fc7-dd8d257e07ef,5,1,0,0.66,0.05
30/08/2021,Pakistan,MALE,1982,Light Vehicle,2008,4,1600,White,Private,Benzene,No,5.0,4.0,1278,80000,27/02/2026 12:00,medium,43,1a13a9c2-ba34-46b2-b9e9-b8ed253d193e,17,1,1,0.53,1.0
07/05/2018,United Kingdom,MALE,1976,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,2340,140000,03/11/2025 12:00,medium,49,d10b81f6-4a6d-46ef-a33b-a624890ab35e,5,0,0,0.17,0.57
14/01/2021,United Kingdom,MALE,1978,Light Vehicle,2014,4,2000,Yellow,Private,Benzene,No,5.0,4.0,966,80000,14/07/2025 12:00,low,47,08b9ff10-210b-4dd0-ba73-b38b0378abb9,11,1,1,0.6,0.94
08/12/2020,Emirates,MALE,1981,Trailer,2006,4,2000,Silver,Private,Not Exist,No,,,200,100000,07/06/2026 12:00,high,44,8825d3f3-8693-4328-b89d-111a0826a98a,19,0,1,0.82,1.0
03/04/2017,Emirates,MALE,1974,Light Vehicle,2015,8,5300,White,Private,Benzene,No,7.0,4.0,1650,160000,30/09/2025 12:00,low,51,99963a56-82d6-4f10-9ab7-33b3b1c61cc1,10,1,1,0.24,1.0
09/11/2020,Emirates,MALE,1981,Trailer,2006,4,2000,Silver,Private,Not Exist,No,,,200,100000,09/05/2026 12:00,high,44,597558ed-cc2f-4de8-bbfc-c23864281df1,19,0,1,0.82,1.0
13/04/2015,Emirates,MALE,1950,Light Vehicle,2015,6,3800,Black,Private,Benzene,No,7.0,4.0,2150,200000,09/10/2025 12:00,medium,75,1d10b690-adc6-4ed7-8663-d7427bd0f7e1,10,0,1,0.1,1.0
10/03/2019,India,MALE,1982,Light Vehicle,2018,4,3000,Blue,Private,Benzene,Yes,5.0,4.0,1400,120000,06/09/2025 12:00,high,43,9dc90bcd-75a2-4652-b375-a8bd7363298d,7,0,0,0.52,0.69
29/08/2016,Emirates,MALE,1981,Trailer,2006,4,2000,Silver,Private,Not Exist,No,,,200,180000,25/02/2026 12:00,high,44,2d0d5a3a-74bb-45d2-8908-f736d00c658b,19,0,1,0.41,1.0
21/11/2015,Afghanistan,MALE,1989,Light Vehicle,2020,8,3600,White,Private,Benzene,Yes,5.0,2.0,1200,200000,19/05/2026 12:00,medium,36,7a11fee9-929c-4472-94a0-6c504e4ba35c,5,0,1,0.09,0.96
02/08/2015,Emirates,MALE,1996,Light Vehicle,2020,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1400,200000,28/01/2026 12:00,low,29,64f760a3-4233-48fd-86e6-4cb4a23bb8be,5,1,1,0.09,0.97
29/11/2019,India,MALE,1994,Light Vehicle,2021,4,2000,Red,Private,Benzene,Yes,5.0,4.0,1542,120000,28/05/2026 12:00,medium,31,3eb7d6ef-1fb0-4422-9380-b3a3ae29b9fe,4,0,0,0.29,0.1
30/05/2017,Egypt,MALE,1989,Light Vehicle,2006,6,2800,White,Private,Benzene,Yes,5.0,4.0,2116,160000,26/11/2025 12:00,high,36,3bc05149-157e-421f-84ce-00b0245749fd,19,0,1,0.27,1.0
30/01/2020,South Korea,MALE,1981,Light Vehicle,2021,4,2500,Blue,Private,Benzene,No,5.0,4.0,1750,100000,29/07/2025 12:00,low,44,f5b3774c-aaaf-440f-8b6a-863e8ec15174,4,1,0,0.46,0.06
01/07/2015,Indonesia,MALE,1985,Light Vehicle,2008,6,3000,White,Private,Benzene,Yes,7.0,4.0,1500,200000,27/12/2025 12:00,medium,40,0070c3db-5180-4181-8fe9-c546eb8f64eb,17,0,1,0.06,1.0
23/03/2017,Iran,FEMALE,1959,Light Vehicle,2020,4,2000,White,Private,Benzene,No,5.0,5.0,1375,160000,19/09/2025 12:00,medium,66,ee1663c9-9832-4f89-b9f7-e7be46544727,5,0,1,0.22,0.78
03/11/2018,United Kingdom,MALE,1976,Light Vehicle,2016,4,1600,White,Private,Benzene,No,5.0,5.0,1400,140000,02/05/2026 12:00,medium,49,1ae2a799-f186-4f09-9c34-e64af002c71c,9,0,1,0.19,0.98
31/07/2020,Yemen,MALE,1999,Light Vehicle,2010,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1020,100000,28/01/2026 12:00,medium,26,55f05981-087e-43ed-a48f-e845eb97d088,15,0,1,0.32,1.0
02/04/2017,Emirates,MALE,1992,Light Vehicle,2015,4,1200,Blue,Private,Benzene,Yes,5.0,4.0,1000,160000,29/09/2025 12:00,high,33,ac59ed19-b472-4740-8f2c-0e4a1568779e,10,0,1,0.28,1.0
01/06/2019,Emirates,MALE,1996,Light Vehicle,2020,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1400,120000,28/11/2025 12:00,low,29,9dba3eb8-adcf-4acf-925e-c5ad4ba142d2,5,1,0,0.38,0.25
21/03/2021,Egypt,MALE,1988,Light Vehicle,2009,4,1600,Blue,Private,Benzene,Yes,5.0,4.0,1280,80000,18/09/2025 12:00,medium,37,0e5d1b3d-285a-41e9-95a3-8200a7bf750f,16,1,1,0.58,1.0
04/05/2019,India,MALE,1972,Light Vehicle,2015,4,2000,Black,Private,Benzene,No,5.0,4.0,1420,120000,31/10/2025 12:00,low,53,1d8000c3-b13e-4ef7-9545-b29601630306,10,1,1,0.45,0.98
06/09/2016,India,MALE,1993,Light Vehicle,2015,4,3500,White,Private,Benzene,Yes,5.0,5.0,1100,180000,05/03/2026 12:00,high,32,9f069dde-74ee-401b-ab48-a89d3e272df7,10,0,1,0.19,1.0
09/03/2015,India,MALE,1962,Light Vehicle,2004,4,2000,White,Private,Benzene,No,5.0,4.0,1600,200000,04/09/2025 12:00,high,63,ccbc00ea-87fb-4c5f-ae49-f07952ac6627,21,0,1,0.18,1.0
05/02/2021,India,MALE,1986,Light Vehicle,2014,4,2000,Silver,Private,Benzene,Yes,5.0,4.0,1350,80000,05/08/2025 12:00,high,39,3dd807e8-49ee-4155-817f-5624ebac3798,11,1,1,0.72,0.91
28/02/2015,Italy,MALE,1985,Light Vehicle,2021,4,2000,White,Private,Benzene,No,5.0,5.0,1550,200000,26/08/2025 12:00,medium,40,3c9fc45c-cc9f-4ca5-b3d0-f283faf35306,4,0,1,0.06,0.95
18/02/2021,Philippines,FEMALE,1985,Light Vehicle,2013,4,1800,Gray,Private,Benzene,Yes,5.0,4.0,1600,80000,18/08/2025 12:00,high,40,96e0f20a-7b4d-4409-bc43-b0e4715ca8eb,12,1,1,0.69,0.96
05/10/2018,India,MALE,1987,Motor Cycle,2015,2,950,Blue,Private,Benzene,No,2.0,0.0,210,140000,03/04/2026 12:00,medium,38,d5672241-5b2b-4d72-981c-154f43858b11,10,0,1,0.33,0.99
15/08/2021,India,MALE,1981,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,8.0,5.0,2760,80000,12/02/2026 12:00,high,44,6d9f2e66-8d6e-475d-9353-2009c182db56,4,1,0,0.6,0.02
22/08/2020,Emirates,MALE,1990,Light Vehicle,2008,4,1300,White,Private,Benzene,Yes,4.0,3.0,1500,100000,19/02/2026 12:00,medium,35,5137dedf-512b-4c68-be85-53f1459b74b4,17,0,1,0.46,1.0
28/12/2021,Yemen,MALE,1982,Light Vehicle,1999,4,2400,White,Private,Benzene,No,5.0,4.0,1421,80000,27/06/2026 12:00,medium,43,c21977d2-d683-49d8-a5f8-aaea53b0097b,26,1,1,0.49,1.0
29/06/2017,Jordan,MALE,1982,Light Vehicle,2015,6,3200,Black,Private,Benzene,No,7.0,4.0,1800,160000,26/12/2025 12:00,medium,43,b4a97ac4-bf4d-4844-a3ab-9aba55129193,10,0,1,0.13,1.0
26/05/2020,Pakistan,MALE,1981,Light Vehicle,2011,6,3500,Beige,Private,Benzene,No,5.0,4.0,1635,100000,23/11/2025 12:00,high,44,5465acb6-0fc5-47bd-a7e8-1acd028a0157,14,0,1,0.59,1.0
12/11/2017,Nigeria,MALE,1986,Light Vehicle,2015,6,3500,Brown,Private,Benzene,No,7.0,5.0,2373,160000,11/05/2026 12:00,high,39,06be991d-d907-4d23-8e4f-610c9556ae4e,10,0,1,0.19,1.0
22/05/2018,Philippines,FEMALE,1988,Light Vehicle,2008,6,3500,Orange,Private,Benzene,Yes,5.0,4.0,2400,140000,18/11/2025 12:00,medium,37,ccacd2eb-e6fc-4bc2-820a-cfd1de5aa6e4,17,0,1,0.2,1.0
05/06/2019,Tanzania,MALE,1956,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,8.0,4.0,2001,120000,02/12/2025 12:00,medium,69,61a06421-2d55-4c81-be34-389d2a21ff39,4,0,0,0.28,0.04
15/02/2021,Emirates,MALE,1972,Light Vehicle,2014,8,5000,White,Private,Benzene,No,5.0,4.0,2000,80000,15/08/2025 12:00,medium,53,e401a84e-c99e-4a30-85df-41c815a3e978,11,1,1,0.63,0.93
02/12/2021,India,MALE,1986,Light Vehicle,2014,4,2000,Silver,Private,Benzene,Yes,5.0,4.0,1350,80000,01/06/2026 12:00,high,39,3ee93814-6dec-4a14-b109-f3f4f2d6c68a,11,1,1,0.72,0.91
30/05/2020,United States,MALE,1971,Light Vehicle,2014,8,5600,Lead,Private,Benzene,No,8.0,4.0,2845,100000,27/11/2025 12:00,medium,54,3b832fcd-f080-4f0c-815a-ec401c8acb01,11,0,1,0.32,0.97
11/12/2017,Iraq,MALE,1996,Light Vehicle,2008,8,6600,Golden,Private,Benzene,Yes,7.0,4.0,2506,160000,09/06/2026 12:00,high,29,605970b6-d946-4940-88b6-743d07dc181c,17,0,1,0.22,1.0
18/12/2017,France,MALE,1982,Light Vehicle,2018,6,4000,White,Private,Benzene,No,4.0,2.0,1900,160000,16/06/2026 12:00,high,43,0e2eaf0b-e6c8-4541-a8db-d067b7a6e8ab,7,0,1,0.32,0.98
05/03/2020,Emirates,MALE,1971,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,8.0,4.0,2733,100000,02/09/2025 12:00,low,54,6f0fe3db-b9d5-4ee1-b1ef-a7bc884f0f79,4,1,0,0.46,0.04
23/09/2016,India,MALE,1987,Light Vehicle,2020,4,2000,Gray,Private,Benzene,Yes,5.0,4.0,1099,180000,22/03/2026 12:00,high,38,d16f42c8-cb8c-40f8-8262-1c20c7f96866,5,0,1,0.2,0.92
02/11/2015,Emirates,MALE,1991,Light Vehicle,2015,4,2000,Beige,Private,Benzene,Yes,8.0,5.0,1500,200000,30/04/2026 12:00,medium,34,6f8d6efe-d1bc-4550-846f-5dced4fa3902,10,0,1,0.05,1.0
10/07/2017,India,MALE,1982,Light Vehicle,2018,4,3000,Blue,Private,Benzene,Yes,5.0,4.0,1400,160000,06/01/2026 12:00,high,43,cc27c8fd-45db-48be-ae31-e7de74f7f876,7,0,1,0.3,0.96
04/01/2017,Philippines,FEMALE,1988,Light Vehicle,2020,4,2000,White,Private,Benzene,Yes,5.0,4.0,1121,160000,03/07/2025 12:00,high,37,59e6d787-edfb-4f08-9984-aa418c95c939,5,0,1,0.26,0.79
29/01/2017,Sudan,MALE,1993,Light Vehicle,2011,6,3500,White,Private,Benzene,Yes,5.0,4.0,1800,160000,28/07/2025 12:00,low,32,d63feb3e-9ba1-41ec-a167-ec122f6483c4,14,1,1,0.16,1.0
08/09/2016,Jordan,MALE,1989,Light Vehicle,2013,6,3500,Lead,Private,Benzene,Yes,5.0,4.0,1600,180000,07/03/2026 12:00,low,36,bc0109fc-a53b-4dca-bf88-4463c26824b1,12,1,1,0.14,1.0
27/04/2015,Germany,MALE,1988,Light Vehicle,2017,4,2000,Blue,Private,Benzene,No,5.0,4.0,1450,200000,23/10/2025 12:00,medium,37,6d12465a-9666-412a-8ddd-f8e8c834dc1a,8,0,1,0.07,1.0
19/02/2015,Jordan,MALE,1971,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,7.0,4.0,2150,200000,17/08/2025 12:00,medium,54,5f430a6e-610e-40c5-9c7f-6276613ff7bf,4,0,1,0.06,0.92
09/12/2021,Yemen,MALE,1999,Light Vehicle,2010,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1020,80000,08/06/2026 12:00,medium,26,913d649e-6413-43f0-be7d-0dd0661afcb2,15,1,1,0.43,1.0
30/12/2017,Sudan,MALE,1971,Light Vehicle,2011,4,1600,Black,Private,Benzene,No,4.0,2.0,1300,160000,28/06/2026 12:00,low,54,71169b07-ac13-43c8-a277-9a9061d39eb6,14,1,1,0.23,1.0
30/09/2017,Germany,MALE,1968,Light Vehicle,2015,8,4000,Red,Private,Benzene,No,5.0,4.0,1780,160000,29/03/2026 12:00,medium,57,c5d701d8-e99d-4596-a546-46f88cd33eef,10,0,1,0.21,1.0
27/10/2019,Germany,MALE,1988,Light Vehicle,2017,4,2000,Blue,Private,Benzene,No,5.0,4.0,1450,120000,25/04/2026 12:00,medium,37,e31c3e5b-e5b9-495f-b0e0-2ad35417c0e4,8,0,1,0.32,0.9
28/07/2016,Switzerland,FEMALE,1983,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,4.0,2.0,1600,180000,24/01/2026 12:00,high,42,8ef9d860-d5fa-4d51-9ade-fb177c7d1a43,4,0,1,0.17,0.89
14/09/2021,India,MALE,1986,Light Vehicle,2017,4,1500,White,Private,Benzene,No,7.0,4.0,1600,80000,14/03/2026 12:00,high,39,0aa1a858-6b90-4b91-a61c-50cab30066e4,8,1,1,0.65,0.47
19/07/2020,Pakistan,MALE,1991,Light Vehicle,2004,4,1700,White,Private,Benzene,No,5.0,4.0,1140,100000,16/01/2026 12:00,medium,34,25dfd011-6370-4ccb-9619-6752f1257b9e,21,0,1,0.39,1.0
05/09/2015,Emirates,MALE,1993,Light Vehicle,2006,6,4000,White,Private,Benzene,Yes,7.0,5.0,1850,200000,03/03/2026 12:00,low,32,2225f36e-c976-4123-91ed-f8174fcafd56,19,1,1,0.08,1.0
11/12/2017,Egypt,MALE,1954,Light Vehicle,2015,4,2000,White,Private,Benzene,Yes,7.0,5.0,2420,160000,09/06/2026 12:00,low,71,f001d6fc-7579-4a6f-a5fb-564910bd9b79,10,1,1,0.25,0.99
02/03/2021,Serbia,FEMALE,1994,Light Vehicle,2016,4,1500,White,Private,Benzene,No,5.0,4.0,1000,80000,30/08/2025 12:00,medium,31,8e1f7c6e-4539-491c-8328-784c50cb1f9a,9,1,1,0.49,0.72
31/08/2021,Syria,MALE,1984,Light Vehicle,2008,6,4000,Yellow,Private,Benzene,No,5.0,4.0,2016,80000,28/02/2026 12:00,high,41,d79b8016-748b-4cbd-b51e-86d71868444a,17,1,1,0.65,1.0
18/04/2018,Emirates,MALE,1994,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,2.0,2.0,1900,140000,15/10/2025 12:00,low,31,b704c078-482e-4dc9-8ff6-cd03e4534bdf,4,1,0,0.33,0.32
27/04/2019,Kyrgyzstan,MALE,1989,Light Vehicle,2007,6,3500,White,Private,Benzene,Yes,5.0,4.0,1700,120000,24/10/2025 12:00,high,36,8f4bc532-3cac-416b-a933-f455ed136ffb,18,0,1,0.48,1.0
08/03/2016,Greece,MALE,1987,Light Vehicle,2015,4,6800,White,Private,Benzene,No,4.0,2.0,1602,180000,04/09/2025 12:00,medium,38,1434f8a6-92fd-4d1d-9a15-10ed21989fce,10,0,1,0.14,1.0
15/12/2021,Pakistan,MALE,1982,Light Vehicle,2020,4,1500,White,Private,Benzene,Yes,7.0,4.0,1320,80000,14/06/2026 12:00,medium,43,b843e66d-853b-416e-a021-508be4684fda,5,1,0,0.48,0.02
03/09/2016,Emirates,MALE,1972,Trailer,2021,4,2000,Silver,Private,Not Exist,No,,,650,180000,02/03/2026 12:00,medium,53,8275de72-3fc3-4a8c-aa5f-93e63afe68af,4,0,1,0.26,0.9
25/08/2021,Kenya,FEMALE,1981,Light Vehicle,2014,8,5700,White,Private,Benzene,Yes,8.0,4.0,1827,80000,22/02/2026 12:00,high,44,7c67dfd3-9855-456d-9191-fabdd52bf273,11,1,1,0.7,0.9
05/08/2019,Jordan,MALE,1971,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,7.0,4.0,2150,120000,01/02/2026 12:00,medium,54,6bbfe4c7-79e4-4563-8d28-a15078936fba,4,0,0,0.29,0.1
11/04/2019,France,MALE,1982,Light Vehicle,2018,6,4000,White,Private,Benzene,No,4.0,2.0,1900,120000,08/10/2025 12:00,high,43,46d76858-b32a-4d56-8f70-f0d5f7f8b35f,7,0,0,0.54,0.82
